"species" "gbifID" "countryCode" "decimalLatitude" "decimalLongitude" "coordinateUncertaintyInMeters" "year" "basisOfRecord" "source" "Accession"
"220" "Malus coronaria" 3947908416 "US" 42.58556 -85.95804 NA 2018 "PRESERVED_SPECIMEN" "GBIF" NA
"221" "Malus coronaria" 3925030628 "US" 40.246867 -74.952397 NA 2022 "HUMAN_OBSERVATION" "GBIF" NA
"222" "Malus coronaria" 3915354074 "US" 41.115711 -81.896233 4 2022 "HUMAN_OBSERVATION" "GBIF" NA
"223" "Malus coronaria" 3915291768 "US" 33.747475 -84.369308 4 2022 "HUMAN_OBSERVATION" "GBIF" NA
"224" "Malus coronaria" 3912165899 "US" 39.361211 -84.558131 NA 2022 "HUMAN_OBSERVATION" "GBIF" NA
"225" "Malus coronaria" 3903215864 "CA" 42.800734 -80.444322 NA 2022 "HUMAN_OBSERVATION" "GBIF" NA
"226" "Malus coronaria" 3902995200 "US" 39.310374 -77.161771 28121 2022 "HUMAN_OBSERVATION" "GBIF" NA
"227" "Malus coronaria" 3902840267 "US" 41.499838 -78.68908 5 2022 "HUMAN_OBSERVATION" "GBIF" NA
"228" "Malus coronaria" 3902134725 "US" 42.08416 -75.802933 10 2021 "HUMAN_OBSERVATION" "GBIF" NA
"229" "Malus coronaria" 3892731319 "US" 42.886447 -78.878369 6000 1887 "PRESERVED_SPECIMEN" "GBIF" NA
"230" "Malus coronaria" 3873705585 "US" 38.237376 -85.672536 61 2022 "HUMAN_OBSERVATION" "GBIF" NA
"231" "Malus coronaria" 3872994579 "US" 38.239034 -85.699929 68 2022 "HUMAN_OBSERVATION" "GBIF" NA
"232" "Malus coronaria" 3872881574 "US" 38.2449 -85.717649 372 2022 "HUMAN_OBSERVATION" "GBIF" NA
"233" "Malus coronaria" 3865361252 "US" 39.966599 -76.373383 540 1939 "PRESERVED_SPECIMEN" "GBIF" NA
"234" "Malus coronaria" 3865361239 "US" 40.295278 -74.837722 1077 1933 "PRESERVED_SPECIMEN" "GBIF" NA
"235" "Malus coronaria" 3865361238 "US" 40.169486 -75.251141 815 1907 "PRESERVED_SPECIMEN" "GBIF" NA
"236" "Malus coronaria" 3865361237 "US" 40.433484 -75.791041 1524 1915 "PRESERVED_SPECIMEN" "GBIF" NA
"237" "Malus coronaria" 3865361236 "US" 40.797679 -75.295295 1635 1956 "PRESERVED_SPECIMEN" "GBIF" NA
"238" "Malus coronaria" 3865360989 "US" 39.979117 -80.395844 4493 1941 "PRESERVED_SPECIMEN" "GBIF" NA
"239" "Malus coronaria" 3865360984 "US" 41.380801 -79.752275 605 1958 "PRESERVED_SPECIMEN" "GBIF" NA
"240" "Malus coronaria" 3865360983 "US" 40.458454 -78.354735 434 1955 "PRESERVED_SPECIMEN" "GBIF" NA
"241" "Malus coronaria" 3865360189 "US" 40.387327 -75.146561 709 1867 "PRESERVED_SPECIMEN" "GBIF" NA
"242" "Malus coronaria" 3865360187 "US" 40.806432 -75.534081 2639 1937 "PRESERVED_SPECIMEN" "GBIF" NA
"243" "Malus coronaria" 3865359939 "US" 43.04673 -77.095252 3543 NA "PRESERVED_SPECIMEN" "GBIF" NA
"244" "Malus coronaria" 3865359935 "US" 40.453667 -78.974836 1301 1946 "PRESERVED_SPECIMEN" "GBIF" NA
"245" "Malus coronaria" 3865359260 "US" 39.769145 -74.362862 1208 1936 "PRESERVED_SPECIMEN" "GBIF" NA
"246" "Malus coronaria" 3865359259 "US" 40.61669 -75.91443 1551 1938 "PRESERVED_SPECIMEN" "GBIF" NA
"247" "Malus coronaria" 3865359003 "US" 40.72494 -77.388324 747 1940 "PRESERVED_SPECIMEN" "GBIF" NA
"248" "Malus coronaria" 3865358177 "US" 40.667867 -75.645344 1238 1952 "PRESERVED_SPECIMEN" "GBIF" NA
"249" "Malus coronaria" 3865358162 "US" 40.343187 -75.312814 701 1876 "PRESERVED_SPECIMEN" "GBIF" NA
"250" "Malus coronaria" 3865358161 "US" 40.626053 -75.644994 607 1950 "PRESERVED_SPECIMEN" "GBIF" NA
"251" "Malus coronaria" 3865358160 "US" 40.935354 -75.196885 1012 1937 "PRESERVED_SPECIMEN" "GBIF" NA
"252" "Malus coronaria" 3865357911 "US" 40.345239 -78.950037 1009 1887 "PRESERVED_SPECIMEN" "GBIF" NA
"253" "Malus coronaria" 3865357910 "US" 40.171836 -78.460511 710 1939 "PRESERVED_SPECIMEN" "GBIF" NA
"254" "Malus coronaria" 3865357906 "US" 40.159858 -79.104346 1043 1938 "PRESERVED_SPECIMEN" "GBIF" NA
"255" "Malus coronaria" 3865357905 "US" 41.222862 -75.547687 794 1920 "PRESERVED_SPECIMEN" "GBIF" NA
"256" "Malus coronaria" 3865357229 "US" 39.982278 -74.737039 563 1918 "PRESERVED_SPECIMEN" "GBIF" NA
"257" "Malus coronaria" 3865357228 "US" 40.170497 -75.252602 251 1971 "PRESERVED_SPECIMEN" "GBIF" NA
"258" "Malus coronaria" 3865357226 "US" 40.752702 -75.60635 1012 1959 "PRESERVED_SPECIMEN" "GBIF" NA
"259" "Malus coronaria" 3865356977 "US" 40.761372 -79.008865 858 1954 "PRESERVED_SPECIMEN" "GBIF" NA
"260" "Malus coronaria" 3865356973 "US" 41.314017 -79.641221 287 1958 "PRESERVED_SPECIMEN" "GBIF" NA
"261" "Malus coronaria" 3865356214 "US" 40.124555 -75.12204 1069 1951 "PRESERVED_SPECIMEN" "GBIF" NA
"262" "Malus coronaria" 3865356213 "US" 40.809908 -75.506826 954 1940 "PRESERVED_SPECIMEN" "GBIF" NA
"263" "Malus coronaria" 3865355962 "US" 42.96173 -77.139976 1827 1911 "PRESERVED_SPECIMEN" "GBIF" NA
"264" "Malus coronaria" 3865355961 "US" 40.646189 -79.332869 785 1957 "PRESERVED_SPECIMEN" "GBIF" NA
"265" "Malus coronaria" 3865355202 "US" 40.245664 -74.845997 2252 NA "PRESERVED_SPECIMEN" "GBIF" NA
"266" "Malus coronaria" 3865355187 "US" 40.64946 -75.634565 563 1918 "PRESERVED_SPECIMEN" "GBIF" NA
"267" "Malus coronaria" 3865354934 "US" 40.555836 -78.099734 1081 1844 "PRESERVED_SPECIMEN" "GBIF" NA
"268" "Malus coronaria" 3865354933 "US" 39.867028 -78.689742 400 1962 "PRESERVED_SPECIMEN" "GBIF" NA
"269" "Malus coronaria" 3865354929 "US" 41.001726 -79.369833 994 1942 "PRESERVED_SPECIMEN" "GBIF" NA
"270" "Malus coronaria" 3865354928 "US" 41.362415 -77.41347 569 1956 "PRESERVED_SPECIMEN" "GBIF" NA
"271" "Malus coronaria" 3865354156 "US" 39.208448 -74.70405 954 1904 "PRESERVED_SPECIMEN" "GBIF" NA
"272" "Malus coronaria" 3865354155 "US" 40.353993 -75.304898 1651 NA "PRESERVED_SPECIMEN" "GBIF" NA
"273" "Malus coronaria" 3865353902 "US" 40.07119 -78.861689 2040 1898 "PRESERVED_SPECIMEN" "GBIF" NA
"274" "Malus coronaria" 3865353901 "US" 39.887896 -78.507846 717 1962 "PRESERVED_SPECIMEN" "GBIF" NA
"275" "Malus coronaria" 3865353897 "US" 41.61908 -75.057634 597 1947 "PRESERVED_SPECIMEN" "GBIF" NA
"276" "Malus coronaria" 3865353864 "US" 42.67602 -76.691306 29360 1871 "PRESERVED_SPECIMEN" "GBIF" NA
"277" "Malus coronaria" 3865353132 "US" 39.693168 -75.577425 301 1917 "PRESERVED_SPECIMEN" "GBIF" NA
"278" "Malus coronaria" 3865353116 "US" 40.802478 -74.986574 624 1951 "PRESERVED_SPECIMEN" "GBIF" NA
"279" "Malus coronaria" 3865353115 "US" 40.2667 -76.1167 640 1924 "PRESERVED_SPECIMEN" "GBIF" NA
"280" "Malus coronaria" 3865353114 "US" 40.454512 -75.37616 1127 1917 "PRESERVED_SPECIMEN" "GBIF" NA
"281" "Malus coronaria" 3865353112 "US" 40.842691 -75.225965 1799 1908 "PRESERVED_SPECIMEN" "GBIF" NA
"282" "Malus coronaria" 3865352863 "US" 39.867944 -79.494523 877 1905 "PRESERVED_SPECIMEN" "GBIF" NA
"283" "Malus coronaria" 3865352861 "US" 39.948888 -77.342206 712 1941 "PRESERVED_SPECIMEN" "GBIF" NA
"284" "Malus coronaria" 3865352858 "US" 40.998389 -78.322206 693 1947 "PRESERVED_SPECIMEN" "GBIF" NA
"285" "Malus coronaria" 3865352857 "US" 41.347927 -74.768279 761 1947 "PRESERVED_SPECIMEN" "GBIF" NA
"286" "Malus coronaria" 3865352125 "US" 40.785655 -74.925572 651 1954 "PRESERVED_SPECIMEN" "GBIF" NA
"287" "Malus coronaria" 3865352123 "US" 40.441268 -75.332497 2975 1866 "PRESERVED_SPECIMEN" "GBIF" NA
"288" "Malus coronaria" 3865352122 "US" 40.667531 -75.724568 1242 1949 "PRESERVED_SPECIMEN" "GBIF" NA
"289" "Malus coronaria" 3865352121 "US" 40.904816 -75.174894 1060 1949 "PRESERVED_SPECIMEN" "GBIF" NA
"290" "Malus coronaria" 3865351869 "US" 40.073554 -78.883061 1146 1898 "PRESERVED_SPECIMEN" "GBIF" NA
"291" "Malus coronaria" 3865351868 "US" 40.171836 -78.480632 1184 1938 "PRESERVED_SPECIMEN" "GBIF" NA
"292" "Malus coronaria" 3865351865 "US" 40.975607 -78.486636 1438 1935 "PRESERVED_SPECIMEN" "GBIF" NA
"293" "Malus coronaria" 3865091101 "US" 40.746364 -75.001464 607 1951 "PRESERVED_SPECIMEN" "GBIF" NA
"294" "Malus coronaria" 3865091100 "US" 40.22353 -76.427405 462 1863 "PRESERVED_SPECIMEN" "GBIF" NA
"295" "Malus coronaria" 3865091098 "US" 40.668754 -75.683245 1078 1950 "PRESERVED_SPECIMEN" "GBIF" NA
"296" "Malus coronaria" 3865090843 "US" 39.830509 -77.903935 1574 1850 "PRESERVED_SPECIMEN" "GBIF" NA
"297" "Malus coronaria" 3865090842 "US" 41.041516 -75.306855 1339 1907 "PRESERVED_SPECIMEN" "GBIF" NA
"298" "Malus coronaria" 3865090217 "US" 39.95927 -76.425672 502 1940 "PRESERVED_SPECIMEN" "GBIF" NA
"299" "Malus coronaria" 3865090204 "US" 40.335088 -74.853225 1334 1936 "PRESERVED_SPECIMEN" "GBIF" NA
"300" "Malus coronaria" 3865090202 "US" 40.598303 -75.878894 607 1952 "PRESERVED_SPECIMEN" "GBIF" NA
"301" "Malus coronaria" 3865090201 "US" 40.736794 -75.592108 998 1957 "PRESERVED_SPECIMEN" "GBIF" NA
"302" "Malus coronaria" 3865089948 "US" 41.398588 -75.698521 2450 1946 "PRESERVED_SPECIMEN" "GBIF" NA
"303" "Malus coronaria" 3865089945 "US" 42.102852 -91.842264 1137 1938 "PRESERVED_SPECIMEN" "GBIF" NA
"304" "Malus coronaria" 3865089944 "US" 40.30055 -76.515244 1211 1912 "PRESERVED_SPECIMEN" "GBIF" NA
"305" "Malus coronaria" 3865089231 "US" 40.248981 -76.332657 891 1940 "PRESERVED_SPECIMEN" "GBIF" NA
"306" "Malus coronaria" 3865089217 "US" 40.141278 -74.61747 1010 1950 "PRESERVED_SPECIMEN" "GBIF" NA
"307" "Malus coronaria" 3865089215 "US" 40.422316 -75.89326 2417 1915 "PRESERVED_SPECIMEN" "GBIF" NA
"308" "Malus coronaria" 3865088955 "US" 39.806656 -78.338902 592 1947 "PRESERVED_SPECIMEN" "GBIF" NA
"309" "Malus coronaria" 3865088954 "US" 40.397435 -76.947465 890 1952 "PRESERVED_SPECIMEN" "GBIF" NA
"310" "Malus coronaria" 3865088175 "US" 39.974277 -75.440198 1046 1901 "PRESERVED_SPECIMEN" "GBIF" NA
"311" "Malus coronaria" 3865087917 "US" 41.331203 -75.500689 739 1946 "PRESERVED_SPECIMEN" "GBIF" NA
"312" "Malus coronaria" 3865087914 "US" 40.04202 -78.564665 1111 1956 "PRESERVED_SPECIMEN" "GBIF" NA
"313" "Malus coronaria" 3865087913 "US" 40.626202 -76.128325 377 1937 "PRESERVED_SPECIMEN" "GBIF" NA
"314" "Malus coronaria" 3865087179 "US" 40.196757 -76.458727 929 1958 "PRESERVED_SPECIMEN" "GBIF" NA
"315" "Malus coronaria" 3865087164 "US" 40.365939 -74.942945 1426 1889 "PRESERVED_SPECIMEN" "GBIF" NA
"316" "Malus coronaria" 3865087161 "US" 40.640773 -75.846503 503 1952 "PRESERVED_SPECIMEN" "GBIF" NA
"317" "Malus coronaria" 3865086904 "US" 41.110897 -75.095008 708 1918 "PRESERVED_SPECIMEN" "GBIF" NA
"318" "Malus coronaria" 3865086903 "US" 41.956192 -75.596738 708 1947 "PRESERVED_SPECIMEN" "GBIF" NA
"319" "Malus coronaria" 3865086902 "US" 40.493853 -80.345138 704 1952 "PRESERVED_SPECIMEN" "GBIF" NA
"320" "Malus coronaria" 3865086901 "US" 40.198037 -78.576259 1127 1939 "PRESERVED_SPECIMEN" "GBIF" NA
"321" "Malus coronaria" 3865086900 "US" 40.248078 -76.372492 726 1938 "PRESERVED_SPECIMEN" "GBIF" NA
"322" "Malus coronaria" 3865086109 "US" 40.43552 -75.01955 1089 1941 "PRESERVED_SPECIMEN" "GBIF" NA
"323" "Malus coronaria" 3865086107 "US" 39.924389 -75.436809 726 1927 "PRESERVED_SPECIMEN" "GBIF" NA
"324" "Malus coronaria" 3865085849 "US" 40.205094 -76.368293 1152 1893 "PRESERVED_SPECIMEN" "GBIF" NA
"325" "Malus coronaria" 3865085848 "US" 40.90297 -76.055152 2550 1937 "PRESERVED_SPECIMEN" "GBIF" NA
"326" "Malus coronaria" 3865085168 "US" 39.788368 -75.636863 1033 1877 "PRESERVED_SPECIMEN" "GBIF" NA
"327" "Malus coronaria" 3865085167 "US" 40.743998 -75.309624 2017 1956 "PRESERVED_SPECIMEN" "GBIF" NA
"328" "Malus coronaria" 3865085152 "US" 40.428994 -74.867665 1341 1893 "PRESERVED_SPECIMEN" "GBIF" NA
"329" "Malus coronaria" 3865085150 "US" 39.876805 -75.511064 4048 1882 "PRESERVED_SPECIMEN" "GBIF" NA
"330" "Malus coronaria" 3865085149 "US" 40.37302 -75.127831 1146 1942 "PRESERVED_SPECIMEN" "GBIF" NA
"331" "Malus coronaria" 3865084893 "US" 40.29452 -78.721131 2258 1905 "PRESERVED_SPECIMEN" "GBIF" NA
"332" "Malus coronaria" 3865084891 "US" 41.364756 -75.687864 873 1946 "PRESERVED_SPECIMEN" "GBIF" NA
"333" "Malus coronaria" 3865084888 "US" 41.685771 -78.391139 350 1950 "PRESERVED_SPECIMEN" "GBIF" NA
"334" "Malus coronaria" 3865084104 "US" 40.647094 -74.970241 622 1935 "PRESERVED_SPECIMEN" "GBIF" NA
"335" "Malus coronaria" 3865083841 "US" 40.76348 -76.257288 1442 1937 "PRESERVED_SPECIMEN" "GBIF" NA
"336" "Malus coronaria" 3865083139 "US" 40.428989 -74.867507 1565 1892 "PRESERVED_SPECIMEN" "GBIF" NA
"337" "Malus coronaria" 3865083136 "US" 40.187798 -74.801863 1425 1927 "PRESERVED_SPECIMEN" "GBIF" NA
"338" "Malus coronaria" 3865082877 "US" 40.122484 -78.226281 1257 1962 "PRESERVED_SPECIMEN" "GBIF" NA
"339" "Malus coronaria" 3865082084 "US" 40.713988 -75.114063 711 1898 "PRESERVED_SPECIMEN" "GBIF" NA
"340" "Malus coronaria" 3865082080 "US" 40.708753 -75.762692 480 1951 "PRESERVED_SPECIMEN" "GBIF" NA
"341" "Malus coronaria" 3865081829 "US" 39.724262 -77.471378 1215 1906 "PRESERVED_SPECIMEN" "GBIF" NA
"342" "Malus coronaria" 3865081828 "US" 40.796206 -75.979049 853 1934 "PRESERVED_SPECIMEN" "GBIF" NA
"343" "Malus coronaria" 3865081825 "US" 41.340141 -78.296191 1083 1950 "PRESERVED_SPECIMEN" "GBIF" NA
"344" "Malus coronaria" 3865081824 "US" 41.125339 -75.199174 1623 1899 "PRESERVED_SPECIMEN" "GBIF" NA
"345" "Malus coronaria" 3802753688 "US" 42.815962 -84.253647 4 2022 "HUMAN_OBSERVATION" "GBIF" NA
"346" "Malus coronaria" 3798500078 "US" 41.79157 -74.13148 NA 2018 "HUMAN_OBSERVATION" "GBIF" NA
"347" "Malus coronaria" 3798499841 "US" 41.74278 -74.12492 NA 2018 "HUMAN_OBSERVATION" "GBIF" NA
"348" "Malus coronaria" 3798499700 "US" 41.7499 -74.13123 NA 2021 "HUMAN_OBSERVATION" "GBIF" NA
"349" "Malus coronaria" 3798499577 "US" 41.75119 -74.12992 NA 2021 "HUMAN_OBSERVATION" "GBIF" NA
"350" "Malus coronaria" 3798499526 "US" 41.79752 -74.12618 NA 2019 "HUMAN_OBSERVATION" "GBIF" NA
"351" "Malus coronaria" 3798499069 "US" 41.74472 -74.12242 NA 2018 "HUMAN_OBSERVATION" "GBIF" NA
"352" "Malus coronaria" 3798498904 "US" 41.75245 -74.15016 NA 2018 "HUMAN_OBSERVATION" "GBIF" NA
"353" "Malus coronaria" 3798498865 "US" 41.79716 -74.12499 NA 2018 "HUMAN_OBSERVATION" "GBIF" NA
"354" "Malus coronaria" 3798498378 "US" 41.74495 -74.1222 NA 2018 "HUMAN_OBSERVATION" "GBIF" NA
"355" "Malus coronaria" 3798498285 "US" 41.79379 -74.12618 NA 2019 "HUMAN_OBSERVATION" "GBIF" NA
"356" "Malus coronaria" 3798497804 "US" 41.75175 -74.15 NA 2017 "HUMAN_OBSERVATION" "GBIF" NA
"357" "Malus coronaria" 3798497675 "US" 41.79622 -74.1279 NA 2018 "HUMAN_OBSERVATION" "GBIF" NA
"358" "Malus coronaria" 3798497342 "US" 41.79721 -74.12501 NA 2019 "HUMAN_OBSERVATION" "GBIF" NA
"359" "Malus coronaria" 3798497119 "US" 41.7445 -74.1256 NA 2017 "HUMAN_OBSERVATION" "GBIF" NA
"360" "Malus coronaria" 3798496958 "US" 41.75273 -74.13164 NA 2021 "HUMAN_OBSERVATION" "GBIF" NA
"361" "Malus coronaria" 3798496682 "US" 41.7445 -74.1215 NA 2018 "HUMAN_OBSERVATION" "GBIF" NA
"362" "Malus coronaria" 3798496556 "US" 41.79391 -74.12825 NA 2018 "HUMAN_OBSERVATION" "GBIF" NA
"363" "Malus coronaria" 3798496413 "US" 41.75191 -74.14995 NA 2018 "HUMAN_OBSERVATION" "GBIF" NA
"364" "Malus coronaria" 3798496373 "US" 41.75277 -74.15053 NA 2018 "HUMAN_OBSERVATION" "GBIF" NA
"365" "Malus coronaria" 3798496113 "US" 41.75282 -74.15053 NA 2017 "HUMAN_OBSERVATION" "GBIF" NA
"366" "Malus coronaria" 3798495878 "US" 41.74443 -74.12561 NA 2018 "HUMAN_OBSERVATION" "GBIF" NA
"367" "Malus coronaria" 3798495522 "US" 41.74523 -74.13125 NA 2021 "HUMAN_OBSERVATION" "GBIF" NA
"368" "Malus coronaria" 3798495227 "US" 41.75296 -74.12717 NA 2021 "HUMAN_OBSERVATION" "GBIF" NA
"369" "Malus coronaria" 3798495010 "US" 41.74721 -74.13148 NA 2021 "HUMAN_OBSERVATION" "GBIF" NA
"370" "Malus coronaria" 3798494819 "US" 41.74398 -74.13314 NA 2021 "HUMAN_OBSERVATION" "GBIF" NA
"371" "Malus coronaria" 3798494257 "US" 41.80181 -74.12241 NA 2019 "HUMAN_OBSERVATION" "GBIF" NA
"372" "Malus coronaria" 3798494108 "US" 41.79265 -74.13013 NA 2018 "HUMAN_OBSERVATION" "GBIF" NA
"373" "Malus coronaria" 3798493539 "US" 41.75117 -74.12621 NA 2021 "HUMAN_OBSERVATION" "GBIF" NA
"374" "Malus coronaria" 3798493227 "US" 41.79949 -74.1201 NA 2018 "HUMAN_OBSERVATION" "GBIF" NA
"375" "Malus coronaria" 3798493133 "US" 41.74552 -74.12045 NA 2018 "HUMAN_OBSERVATION" "GBIF" NA
"376" "Malus coronaria" 3798492757 "US" 41.75117 -74.12821 NA 2021 "HUMAN_OBSERVATION" "GBIF" NA
"377" "Malus coronaria" 3798492694 "US" 41.7928 -74.1305 NA 2018 "HUMAN_OBSERVATION" "GBIF" NA
"378" "Malus coronaria" 3798492468 "US" 41.74769 -74.13363 NA 2021 "HUMAN_OBSERVATION" "GBIF" NA
"379" "Malus coronaria" 3798492023 "US" 41.74382 -74.12917 NA 2021 "HUMAN_OBSERVATION" "GBIF" NA
"380" "Malus coronaria" 3798491821 "US" 41.74284 -74.12496 NA 2017 "HUMAN_OBSERVATION" "GBIF" NA
"381" "Malus coronaria" 3798491205 "US" 41.79753 -74.12618 NA 2018 "HUMAN_OBSERVATION" "GBIF" NA
"382" "Malus coronaria" 3798490675 "US" 41.7496 -74.13585 NA 2021 "HUMAN_OBSERVATION" "GBIF" NA
"383" "Malus coronaria" 3798490641 "US" 41.74382 -74.12997 NA 2021 "HUMAN_OBSERVATION" "GBIF" NA
"384" "Malus coronaria" 3798490577 "US" 41.74909 -74.15009 NA 2018 "HUMAN_OBSERVATION" "GBIF" NA
"385" "Malus coronaria" 3798490207 "US" 41.79369 -74.12558 NA 2019 "HUMAN_OBSERVATION" "GBIF" NA
"386" "Malus coronaria" 3798490148 "US" 41.79471 -74.12579 NA 2018 "HUMAN_OBSERVATION" "GBIF" NA
"387" "Malus coronaria" 3798490005 "US" 41.74612 -74.12478 NA 2018 "HUMAN_OBSERVATION" "GBIF" NA
"388" "Malus coronaria" 3798489955 "US" 41.74576 -74.12121 NA 2018 "HUMAN_OBSERVATION" "GBIF" NA
"389" "Malus coronaria" 3798489583 "US" 41.74591 -74.12348 NA 2019 "HUMAN_OBSERVATION" "GBIF" NA
"390" "Malus coronaria" 3798489430 "US" 41.79945 -74.12021 NA 2019 "HUMAN_OBSERVATION" "GBIF" NA
"391" "Malus coronaria" 3798489066 "US" 41.74492 -74.12835 NA 2017 "HUMAN_OBSERVATION" "GBIF" NA
"392" "Malus coronaria" 3798488979 "US" 41.75007 -74.14925 NA 2017 "HUMAN_OBSERVATION" "GBIF" NA
"393" "Malus coronaria" 3798488740 "US" 41.74596 -74.12292 NA 2017 "HUMAN_OBSERVATION" "GBIF" NA
"394" "Malus coronaria" 3798488641 "US" 41.7461 -74.12475 NA 2019 "HUMAN_OBSERVATION" "GBIF" NA
"395" "Malus coronaria" 3798488266 "US" 41.74993 -74.13785 NA 2021 "HUMAN_OBSERVATION" "GBIF" NA
"396" "Malus coronaria" 3798488130 "US" 41.79909 -74.12203 NA 2018 "HUMAN_OBSERVATION" "GBIF" NA
"397" "Malus coronaria" 3798487702 "US" 41.74483 -74.12843 NA 2018 "HUMAN_OBSERVATION" "GBIF" NA
"398" "Malus coronaria" 3798487254 "US" 41.74597 -74.12206 NA 2018 "HUMAN_OBSERVATION" "GBIF" NA
"399" "Malus coronaria" 3798487064 "US" 41.74463 -74.12696 NA 2017 "HUMAN_OBSERVATION" "GBIF" NA
"400" "Malus coronaria" 3798486932 "US" 41.74459 -74.13501 NA 2021 "HUMAN_OBSERVATION" "GBIF" NA
"401" "Malus coronaria" 3798486470 "US" 41.74573 -74.13578 NA 2021 "HUMAN_OBSERVATION" "GBIF" NA
"402" "Malus coronaria" 3798486201 "US" 41.74475 -74.12671 NA 2018 "HUMAN_OBSERVATION" "GBIF" NA
"403" "Malus coronaria" 3798486101 "US" 41.79992 -74.1229 NA 2018 "HUMAN_OBSERVATION" "GBIF" NA
"404" "Malus coronaria" 3798486076 "US" 41.74594 -74.12348 NA 2018 "HUMAN_OBSERVATION" "GBIF" NA
"405" "Malus coronaria" 3798485673 "US" 41.79883 -74.12223 NA 2018 "HUMAN_OBSERVATION" "GBIF" NA
"406" "Malus coronaria" 3798484772 "US" 41.75371 -74.15026 NA 2017 "HUMAN_OBSERVATION" "GBIF" NA
"407" "Malus coronaria" 3798484721 "US" 41.74302 -74.12617 NA 2017 "HUMAN_OBSERVATION" "GBIF" NA
"408" "Malus coronaria" 3798484482 "US" 41.75014 -74.15138 NA 2018 "HUMAN_OBSERVATION" "GBIF" NA
"409" "Malus coronaria" 3798484264 "US" 41.74445 -74.12653 NA 2018 "HUMAN_OBSERVATION" "GBIF" NA
"410" "Malus coronaria" 3798484170 "US" 41.80176 -74.11608 NA 2019 "HUMAN_OBSERVATION" "GBIF" NA
"411" "Malus coronaria" 3798483882 "US" 41.75074 -74.14776 NA 2017 "HUMAN_OBSERVATION" "GBIF" NA
"412" "Malus coronaria" 3798483786 "US" 41.75364 -74.1501 NA 2018 "HUMAN_OBSERVATION" "GBIF" NA
"413" "Malus coronaria" 3798483587 "US" 41.79439 -74.12436 NA 2018 "HUMAN_OBSERVATION" "GBIF" NA
"414" "Malus coronaria" 3798483514 "US" 41.74282 -74.12389 NA 2017 "HUMAN_OBSERVATION" "GBIF" NA
"415" "Malus coronaria" 3798483060 "US" 41.74294 -74.12625 NA 2018 "HUMAN_OBSERVATION" "GBIF" NA
"416" "Malus coronaria" 3798482919 "US" 41.74991 -74.15146 NA 2017 "HUMAN_OBSERVATION" "GBIF" NA
"417" "Malus coronaria" 3798482781 "US" 41.79303 -74.12841 NA 2018 "HUMAN_OBSERVATION" "GBIF" NA
"418" "Malus coronaria" 3798482411 "US" 41.74448 -74.12741 NA 2017 "HUMAN_OBSERVATION" "GBIF" NA
"419" "Malus coronaria" 3798482283 "US" 41.75052 -74.14773 NA 2018 "HUMAN_OBSERVATION" "GBIF" NA
"420" "Malus coronaria" 3798482248 "US" 41.79596 -74.12446 NA 2018 "HUMAN_OBSERVATION" "GBIF" NA
"421" "Malus coronaria" 3798481712 "US" 41.7499 -74.15146 NA 2018 "HUMAN_OBSERVATION" "GBIF" NA
"422" "Malus coronaria" 3798481040 "US" 41.74914 -74.15002 NA 2017 "HUMAN_OBSERVATION" "GBIF" NA
"423" "Malus coronaria" 3798480843 "US" 41.74579 -74.12115 NA 2017 "HUMAN_OBSERVATION" "GBIF" NA
"424" "Malus coronaria" 3798480502 "US" 41.75244 -74.15006 NA 2017 "HUMAN_OBSERVATION" "GBIF" NA
"425" "Malus coronaria" 3798480162 "US" 41.74451 -74.12745 NA 2018 "HUMAN_OBSERVATION" "GBIF" NA
"426" "Malus coronaria" 3798479627 "US" 41.75417 -74.15132 NA 2017 "HUMAN_OBSERVATION" "GBIF" NA
"427" "Malus coronaria" 3798479599 "US" 41.79386 -74.12889 NA 2018 "HUMAN_OBSERVATION" "GBIF" NA
"428" "Malus coronaria" 3798479558 "US" 41.74573 -74.13378 NA 2021 "HUMAN_OBSERVATION" "GBIF" NA
"429" "Malus coronaria" 3798479403 "US" 41.74293 -74.12383 NA 2018 "HUMAN_OBSERVATION" "GBIF" NA
"430" "Malus coronaria" 3798479240 "US" 41.75436 -74.12924 NA 2021 "HUMAN_OBSERVATION" "GBIF" NA
"431" "Malus coronaria" 3798478789 "US" 41.74197 -74.1234 NA 2017 "HUMAN_OBSERVATION" "GBIF" NA
"432" "Malus coronaria" 3798478712 "US" 41.75425 -74.15136 NA 2018 "HUMAN_OBSERVATION" "GBIF" NA
"433" "Malus coronaria" 3798478358 "US" 41.79555 -74.12617 NA 2018 "HUMAN_OBSERVATION" "GBIF" NA
"434" "Malus coronaria" 3798477900 "US" 41.7511 -74.13278 NA 2021 "HUMAN_OBSERVATION" "GBIF" NA
"435" "Malus coronaria" 3798477708 "US" 41.7423 -74.12347 NA 2018 "HUMAN_OBSERVATION" "GBIF" NA
"436" "Malus coronaria" 3798476633 "US" 41.79344 -74.12496 NA 2018 "HUMAN_OBSERVATION" "GBIF" NA
"437" "Malus coronaria" 3798476526 "US" 41.74402 -74.12405 NA 2017 "HUMAN_OBSERVATION" "GBIF" NA
"438" "Malus coronaria" 3798476343 "US" 41.7961 -74.12525 NA 2018 "HUMAN_OBSERVATION" "GBIF" NA
"439" "Malus coronaria" 3798476141 "US" 41.75019 -74.15129 NA 2017 "HUMAN_OBSERVATION" "GBIF" NA
